frame_id,nose_x,nose_y,neck_x,neck_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,label
434,398.556,107.698,388.07,164.3,547.976,156.834,228.163,171.765,683.985,333.539,122.839,375.055,757.13,521.204,318.302,465.263,Bowing
435,402.416,110.086,391.317,170.349,547.462,161.828,235.173,178.869,677.957,343.068,121.577,372.703,749.148,526.79,297.732,476.745,Bowing
436,410.48,134.561,395.342,182.239,557.463,182.564,233.221,181.915,683.431,354.977,117.462,382.55,570.077,464.205,268.145,479.499,Bowing
437,410.48,134.561,395.342,182.239,557.463,182.564,233.221,181.915,683.431,354.977,117.462,382.55,570.077,464.205,268.145,479.499,Bowing
438,429.849,152.111,391.87,186.543,548.456,189.831,235.283,183.255,651.793,365.406,121.986,381.947,519.916,451.029,274.221,476.882,Bowing
439,423.129,168.141,391.756,192.36,558.937,198.358,224.574,186.362,617.471,414.958,122.572,407.335,535.743,455.412,297.797,492.033,Bowing
440,426.046,164.748,386.42,186.477,541.097,184.527,231.742,188.427,643.523,376.358,123.376,399.805,553.246,449.88,292.287,478.404,Bowing
441,437.811,164.156,384.846,200.866,542.306,213.177,227.387,188.555,610.279,412.141,120.773,413.853,543.894,435.68,293.838,488.057,Bowing
442,429.565,186.239,390.249,208.701,552.402,220.837,228.096,196.565,601.484,426.194,116.495,418.299,513.548,445.371,287.543,470.228,Bowing
443,440.701,187.813,407.226,202.365,578.29,210.536,236.162,194.193,606.499,389.805,127.502,413.059,516.432,439.151,292.042,462.903,Bowing
444,440.701,187.813,407.226,202.365,578.29,210.536,236.162,194.193,606.499,389.805,127.502,413.059,516.432,439.151,292.042,462.903,Bowing
447,458.513,178.058,397.27,208.065,568.594,220.986,225.945,195.144,623.154,434.015,118.222,420.533,544.916,418.887,313.067,463.49,Bowing
